port,ship,cruise_line,passengers,arrival_date,arrival_time,departure_time,all_aboard_time,source,source_url,source_checked,notes
trondheim,Spirit Of Discovery,Saga Cruises,999,2027-02-25,08:00,17:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAsol,AIDA,,2027-03-04,08:00,16:00,,Manual CSV import,,,All aboard time TBC
trondheim,Ambience,Ambassador Cruise Line,1400,2027-03-06,08:00,19:00,,Manual CSV import,,,All aboard time TBC
trondheim,Majestic Princess,Princess Cruises,,2027-03-07,08:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Balmoral,Fred Olsen Cruise Lines,,2027-03-10,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
trondheim,Ambition,Ambassador Cruise Line,1400,2027-03-12,08:00,17:00,,Manual CSV import,,,All aboard time TBC
trondheim,Queen Mary 2,Cunard Line,,2027-03-17,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
trondheim,AIDAsol,AIDA,,2027-03-18,08:00,16:00,,Manual CSV import,,,All aboard time TBC
trondheim,Majestic Princess,Princess Cruises,,2027-03-21,08:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAsol,AIDA,,2027-04-01,08:00,16:00,,Manual CSV import,,,All aboard time TBC
trondheim,MSC Preziosa,MSC Cruises,,2027-05-09,09:00,19:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAluna,AIDA,2050,2027-05-11,08:00,16:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAprima,AIDA,3376,2027-05-14,10:00,20:00,,Manual CSV import,,,All aboard time TBC
trondheim,Nieuw Statendam,Holland America Line,2668,2027-05-18,08:00,16:00,,Manual CSV import,,,All aboard time TBC
trondheim,Star Pride,Windstar Cruises,,2027-05-28,09:00,22:00,,Manual CSV import,,,All aboard time TBC
trondheim,Celebrity Apex,Celebrity Cruises,2910,2027-06-01,07:00,15:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAprima,AIDA,3376,2027-06-04,10:00,20:00,,Manual CSV import,,,All aboard time TBC
trondheim,Amadea,Phoenix Reisen,620,2027-06-09,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Mein Schiff 1,TUI Cruises,,2027-06-10,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Explora IV,Explora Journeys,,2027-06-13,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Mein Schiff 3,TUI Cruises,,2027-06-13,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Celebrity Apex,Celebrity Cruises,2910,2027-06-14,10:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Nieuw Statendam,Holland America Line,2668,2027-06-15,08:00,16:00,,Manual CSV import,,,All aboard time TBC
trondheim,Mein Schiff Relax,TUI Cruises,2894,2027-07-05,08:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Mein Schiff 2,TUI Cruises,,2027-07-12,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Mein Schiff Relax,TUI Cruises,2894,2027-07-13,07:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Silver Dawn,Silversea,,2027-07-14,09:00,17:00,,Manual CSV import,,,All aboard time TBC
trondheim,Amadea,Phoenix Reisen,620,2027-07-15,08:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAprima,AIDA,3376,2027-07-16,10:00,20:00,,Manual CSV import,,,All aboard time TBC
trondheim,Amera,Phoenix Reisen,,2027-07-19,08:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Queen Victoria,Cunard Line,,2027-07-19,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
trondheim,MSC Preziosa,MSC Cruises,,2027-07-20,12:00,20:00,,Manual CSV import,,,All aboard time TBC
trondheim,Azamara Journey,Azamara Cruises,,2027-08-01,13:30,22:00,,Manual CSV import,,,All aboard time TBC
trondheim,Queen Mary 2,Cunard Line,,2027-08-04,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
trondheim,Mein Schiff 2,TUI Cruises,,2027-08-05,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAprima,AIDA,3376,2027-08-06,10:00,20:00,,Manual CSV import,,,All aboard time TBC
trondheim,Seven Seas Voyager,Regent Seven Seas,,2027-08-08,10:00,19:00,,Manual CSV import,,,All aboard time TBC
trondheim,Europa,Hapag Lloyd,,2027-08-09,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Mein Schiff 3,TUI Cruises,,2027-08-12,09:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Mein Schiff Relax,TUI Cruises,2894,2027-08-17,07:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Celebrity Apex,Celebrity Cruises,2910,2027-09-01,07:00,17:00,,Manual CSV import,,,All aboard time TBC
trondheim,Europa 2,Hapag Lloyd,,2027-09-01,07:00,17:00,,Manual CSV import,,,All aboard time TBC
trondheim,Seven Seas Splendor,Regent Seven Seas,,2027-09-07,08:00,18:00,,Manual CSV import,,,All aboard time TBC
