port,ship,cruise_line,passengers,arrival_date,arrival_time,departure_time,all_aboard_time,source,source_url,source_checked,notes
hellesylt,Costa Diadema,Costa Cruises,,2026-08-31,08:30,09:30,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2026-09-01,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Mein Schiff Relax,TUI Cruises,2894,2026-09-02,20:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,Costa Favolosa,Costa Cruises,3800,2026-09-06,08:30,09:30,,Manual CSV import,,,All aboard time TBC
hellesylt,Costa Diadema,Costa Cruises,,2026-09-07,08:30,09:30,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2026-09-08,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Mein Schiff 7,TUI Cruises,,2026-09-10,20:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2026-09-15,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Costa Favolosa,Costa Cruises,3800,2026-09-17,08:30,09:30,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2026-09-22,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2026-09-29,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Costa Favolosa,Costa Cruises,3800,2026-09-30,08:30,09:30,,Manual CSV import,,,All aboard time TBC
