port,ship,cruise_line,passengers,arrival_date,arrival_time,departure_time,all_aboard_time,source,source_url,source_checked,notes
geiranger,Costa Diadema,Costa Cruises,,2026-06-01,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-06-02,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-06-04,11:30,20:00,,Manual CSV import,,,All aboard time TBC
geiranger,Artania,Phoenix Reisen,1260,2026-06-06,07:00,13:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-06-08,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-06-09,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff 7,TUI Cruises,,2026-06-11,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-06-13,11:30,20:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-06-15,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-06-16,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Celebrity Apex,Celebrity Cruises,2910,2026-06-17,07:00,15:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff 7,TUI Cruises,,2026-06-18,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-06-22,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-06-23,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Celebrity Apex,Celebrity Cruises,2910,2026-06-24,08:00,17:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-06-28,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Amera,Phoenix Reisen,,2026-06-28,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-06-29,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-06-30,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Celebrity Apex,Celebrity Cruises,2910,2026-07-01,07:00,16:00,,Manual CSV import,,,All aboard time TBC
geiranger,Ambience,Ambassador Cruise Line,1400,2026-07-01,09:00,20:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff 7,TUI Cruises,,2026-07-02,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-07-04,11:30,20:00,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Mira,Viking,998,2026-07-04,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Amera,Phoenix Reisen,,2026-07-05,07:00,13:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-07-05,11:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-07-06,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,Europa 2,Hapag Lloyd,,2026-07-07,07:00,17:00,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-07-07,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Celebrity Apex,Celebrity Cruises,2910,2026-07-08,07:00,15:00,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Vela,Viking,998,2026-07-08,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Viking Mira,Viking,998,2026-07-10,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Mein Schiff 1,TUI Cruises,,2026-07-11,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-07-13,11:30,19:30,,Manual CSV import,,,All aboard time TBC
