port,ship,cruise_line,passengers,arrival_date,arrival_time,departure_time,all_aboard_time,source,source_url,source_checked,notes
hellesylt,MSC Euribia,MSC Cruises,4888,2028-05-09,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,Silver Nova,Silversea,,2028-05-15,15:15,17:15,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-05-16,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-05-23,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,Iona,P&O Cruises,5200,2028-05-24,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-05-30,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-06-06,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Iona,P&O Cruises,5200,2028-06-07,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
hellesylt,Silver Nova,Silversea,,2028-06-09,07:00,09:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-06-13,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-06-20,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Iona,P&O Cruises,5200,2028-06-21,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-07-04,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Iona,P&O Cruises,5200,2028-07-05,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-07-11,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-07-18,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Iona,P&O Cruises,5200,2028-07-19,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-07-25,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-08-01,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,Iona,P&O Cruises,5200,2028-08-02,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-08-08,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,Arvia,P&O Cruises,5200,2028-08-10,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-08-15,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-09-05,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-09-12,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-09-19,09:00,09:45,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-09-26,09:00,21:00,,Manual CSV import,,,All aboard time TBC
hellesylt,MSC Euribia,MSC Cruises,4888,2028-10-03,09:00,21:00,,Manual CSV import,,,All aboard time TBC
