port,ship,cruise_line,passengers,arrival_date,arrival_time,departure_time,all_aboard_time,source,source_url,source_checked,notes
tromso,AIDAluna,AIDA,2050,2028-06-16,10:00,19:00,,Manual CSV import,,,All aboard time TBC
tromso,Nieuw Statendam,Holland America Line,2668,2028-06-17,09:00,18:00,,Manual CSV import,,,All aboard time TBC
tromso,Viking Mira,Viking,998,2028-07-01,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
tromso,Oceania Sonata,Oceania Cruises,,2028-07-02,07:00,15:00,,Manual CSV import,,,All aboard time TBC
tromso,Crystal Serenity,Crystal Cruises,,2028-07-03,08:00,17:00,,Manual CSV import,,,All aboard time TBC
tromso,Azamara Journey,Azamara Cruises,,2028-07-03,09:00,22:00,,Manual CSV import,,,All aboard time TBC
tromso,Celebrity Beyond,Celebrity Cruises,,2028-08-06,09:00,18:00,,Manual CSV import,,,All aboard time TBC
tromso,AIDAluna,AIDA,2050,2028-08-08,09:00,18:00,,Manual CSV import,,,All aboard time TBC
tromso,MSC Preziosa,MSC Cruises,,2028-08-13,09:00,16:00,,Manual CSV import,,,All aboard time TBC
tromso,Viking Mars,Viking,,2028-08-14,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
tromso,Aurora,P&O Cruises,,2028-08-15,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
tromso,Viking Astrea,Viking,,2028-08-17,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
tromso,AIDAsol,AIDA,,2028-08-19,09:00,17:00,,Manual CSV import,,,All aboard time TBC
tromso,Celebrity Beyond,Celebrity Cruises,,2028-09-01,09:00,19:00,,Manual CSV import,,,All aboard time TBC
tromso,MSC Preziosa,MSC Cruises,,2028-09-03,13:00,22:00,,Manual CSV import,,,All aboard time TBC
tromso,Viking Mira,Viking,998,2028-09-12,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
tromso,AIDAbella,AIDA,,2028-09-25,09:00,,,Manual CSV import,,,Departure time TBC; All aboard time TBC
tromso,MSC Preziosa,MSC Cruises,,2028-09-27,14:00,21:00,,Manual CSV import,,,All aboard time TBC
tromso,Norwegian Star,Norwegian Cruise Line,,2028-09-29,11:00,23:59,,Manual CSV import,,,All aboard time TBC
tromso,Ambition,Ambassador Cruise Line,1400,2028-10-05,08:00,20:00,,Manual CSV import,,,All aboard time TBC
tromso,Queen Anne,Cunard Line,,2028-10-07,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
tromso,Rotterdam,Holland America Line,2668,2028-10-13,11:00,23:00,,Manual CSV import,,,All aboard time TBC
tromso,AIDAluna,AIDA,2050,2028-10-15,13:00,,,Manual CSV import,,,Departure time TBC; All aboard time TBC
tromso,Nieuw Statendam,Holland America Line,2668,2028-10-19,12:00,,,Manual CSV import,,,Departure time TBC; All aboard time TBC
tromso,Ambience,Ambassador Cruise Line,1400,2028-11-01,10:00,01:00,,Manual CSV import,,,All aboard time TBC
tromso,Nieuw Statendam,Holland America Line,2668,2028-11-16,12:00,,,Manual CSV import,,,Departure time TBC; All aboard time TBC
tromso,Queen Victoria,Cunard Line,,2028-11-22,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
