date,ship,arrival,departure,cruiseline
2028-04-06,AIDAdiva,08:00,18:00,AIDA
2028-04-08,Viking Astrea,tbc,tbc,Viking
2028-04-10,Ambience,08:00,14:00,Ambassador Cruise Line
2028-04-12,AIDAnova,08:00,18:00,AIDA
2028-04-16,Viking Astrea,tbc,tbc,Viking
2028-04-18,AIDAperla,08:00,18:00,AIDA
