date,ship,arrival,departure,cruiseline
2028-09-02,Norwegian Getaway,07:00,17:00,Norwegian Cruise Line
2028-09-03,Seven Seas Mariner,09:00,18:00,Regent Seven Seas
2028-09-03,Seven Seas Mariner,09:00,19:00,Regent Seven Seas
2028-09-05,AIDAnova,09:00,19:00,AIDA
2028-09-06,Iona,tbc,tbc,P&O Cruises
2028-09-07,Arvia,tbc,tbc,P&O Cruises
