date,ship,arrival,departure,cruiseline
2028-10-01,AIDAluna,08:00,18:00,AIDA
2028-10-05,Rotterdam,08:00,17:00,Holland America Line
2028-10-09,AIDAsol,07:00,17:00,AIDA
2028-10-10,AIDAnova,08:00,18:00,AIDA
