date,ship,arrival,departure,cruiseline
2028-10-03,AIDAnova,08:00,18:00,AIDA
2028-10-05,MSC Euribia,07:00,18:00,MSC Cruises
2028-10-16,AIDAprima,08:00,18:00,AIDA
2028-10-17,AIDAnova,08:00,18:00,AIDA
2028-10-31,AIDAnova,08:00,18:00,AIDA
