date,ship,arrival,departure,cruiseline
2028-07-01,Viking Vesta,tbc,tbc,Viking
2028-07-04,Seven Seas Voyager,07:00,16:00,Regent Seven Seas
2028-07-06,AIDAdiva,09:00,17:00,AIDA
2028-07-06,Silver Spirit,08:00,18:00,Silversea
2028-07-10,Ambience,13:00,21:00,Ambassador Cruise Line
2028-07-11,Rotterdam,08:00,16:00,Holland America Line
