date,ship,arrival,departure,cruiseline
2027-11-01,AIDAnova,09:00,17:30,AIDA
2027-11-01,AIDAnova,09:00,tbc,AIDA
2027-11-04,Nieuw Statendam,08:00,17:00,Holland America Line
2027-11-08,AIDAnova,10:00,20:00,AIDA
2027-11-08,AIDAnova,09:00,tbc,AIDA
