date,ship,arrival,departure,cruiseline
2028-08-01,Star Explorer,09:00,22:00,Windstar Cruises
2028-08-04,AIDAprima,10:00,20:00,AIDA
2028-08-04,Celebrity Beyond,08:00,17:00,Celebrity Cruises
2028-08-06,Crystal Serenity,07:00,17:00,Crystal Cruises
2028-08-09,Queen Victoria,tbc,tbc,Cunard Line
2028-08-17,Aurora,tbc,tbc,P&O Cruises
2028-08-25,AIDAprima,10:00,20:00,AIDA
