date,ship,arrival,departure,cruiseline
2027-10-01,MSC Preziosa,10:00,17:00,MSC Cruises
2027-10-05,AIDAprima,07:00,16:00,AIDA
2027-10-05,Rotterdam,10:00,21:00,Holland America Line
2027-10-06,AIDAnova,09:00,17:00,AIDA
2027-10-06,MSC Euribia,07:00,17:00,MSC Cruises
2027-10-11,Norwegian Star,08:00,18:00,Norwegian Cruise Line
