date,ship,arrival,departure,cruiseline
2028-09-04,AIDAnova,09:00,17:30,AIDA
2028-09-06,MSC Splendida,08:00,18:00,MSC Cruises
2028-09-09,Viking Lyra,tbc,tbc,Viking
2028-09-11,AIDAperla,09:00,17:30,AIDA
