date,ship,arrival,departure,cruiseline
2028-09-02,Celebrity Beyond,08:00,16:00,Celebrity Cruises
2028-09-02,MSC Preziosa,13:00,tbc,MSC Cruises
2028-09-11,Viking Mira,tbc,tbc,Viking
2028-09-26,MSC Preziosa,13:00,tbc,MSC Cruises
