date,ship,arrival,departure,cruiseline
2027-05-01,Mein Schiff 7,08:00,17:00,TUI Cruises
2027-05-03,AIDAnova,09:00,17:30,AIDA
2027-05-04,AIDAprima,09:00,17:30,AIDA
2027-05-04,Costa Diadema,08:00,18:00,Costa Cruises
2027-05-05,Queen Anne,tbc,tbc,Cunard Line
2027-05-06,Explora IV,09:00,18:00,Explora Journeys
