date,ship,arrival,departure,cruiseline
2027-03-01,AIDAsol,09:00,tbc,AIDA
2027-03-03,Spirit Of Discovery,08:00,17:00,Saga Cruises
2027-03-04,Mein Schiff 3,18:00,tbc,TUI Cruises
2027-03-06,Queen Elizabeth,tbc,tbc,Cunard Line
2027-03-08,Ambience,13:00,22:00,Ambassador Cruise Line
2027-03-09,Majestic Princess,09:00,tbc,Princess Cruises
2027-03-14,Ambition,09:00,19:00,Ambassador Cruise Line
2027-03-15,AIDAsol,09:00,tbc,AIDA
2027-03-18,Viking Libra,tbc,tbc,Viking
