date,ship,arrival,departure,cruiseline
2028-06-01,Europa 2,10:00,18:00,Hapag Lloyd
2028-06-01,Viking Libra,tbc,tbc,Viking
2028-06-02,Ambience,07:00,17:00,Ambassador Cruise Line
2028-06-02,Rotterdam,08:00,17:00,Holland America Line
2028-06-06,AIDAdiva,11:00,21:00,AIDA
