date,ship,arrival,departure,cruiseline
2027-05-02,Mein Schiff 7,08:00,20:00,TUI Cruises
2027-05-05,Zuiderdam,08:00,17:00,Holland America Line
2027-05-06,AIDAprima,08:00,18:00,AIDA
2027-05-07,Explora IV,08:00,18:00,Explora Journeys
2027-05-13,Mein Schiff Relax,08:00,20:00,TUI Cruises
2027-05-14,Mein Schiff 2,08:00,20:00,TUI Cruises
