date,ship,arrival,departure,cruiseline
2027-05-04,MSC Euribia,09:00,21:00,MSC Cruises
2027-05-11,MSC Euribia,09:00,21:00,MSC Cruises
2027-05-18,MSC Euribia,09:00,21:00,MSC Cruises
2027-05-24,Costa Diadema,08:30,09:30,Costa Cruises
2027-05-25,MSC Euribia,09:00,09:45,MSC Cruises
