date,ship,arrival,departure,cruiseline
2028-03-09,AIDAperla,10:00,20:00,AIDA
2028-03-14,AIDAnova,08:00,18:00,AIDA
2028-03-15,Majestic Princess,07:00,15:00,Princess Cruises
2028-03-25,Amera,08:00,18:00,Phoenix Reisen
