date,ship,arrival,departure,cruiseline
2028-07-04,AIDAprima,tbc,tbc,AIDA
2028-07-13,MSC Preziosa,tbc,tbc,MSC Cruises
2028-07-15,AIDAprima,tbc,tbc,AIDA
2028-07-18,Arcadia,tbc,tbc,P&O Cruises
2028-07-25,AIDAprima,tbc,tbc,AIDA
