date,ship,arrival,departure,cruiseline
2027-06-01,AIDAnova,08:00,18:00,AIDA
2027-06-02,Iona,tbc,tbc,P&O Cruises
2027-06-03,MSC Euribia,07:00,18:00,MSC Cruises
2027-06-07,AIDAprima,09:00,19:00,AIDA
2027-06-08,Celebrity Apex,08:00,16:00,Celebrity Cruises
2027-06-10,MSC Euribia,07:00,18:00,MSC Cruises
