date,ship,arrival,departure,cruiseline
2028-09-05,MSC Euribia,09:00,21:00,MSC Cruises
2028-09-12,MSC Euribia,09:00,09:45,MSC Cruises
2028-09-19,MSC Euribia,09:00,09:45,MSC Cruises
2028-09-26,MSC Euribia,09:00,21:00,MSC Cruises
