date,ship,arrival,departure,cruiseline
2028-05-02,Zuiderdam,12:00,21:00,Holland America Line
2028-05-03,AIDAnova,09:00,tbc,AIDA
2028-05-03,AIDAnova,08:00,tbc,AIDA
2028-05-03,Iona,tbc,tbc,P&O Cruises
2028-05-04,Arvia,tbc,tbc,P&O Cruises
2028-05-05,AIDAmar,10:00,20:00,AIDA
