date,ship,arrival,departure,cruiseline
2028-09-07,MSC Euribia,07:00,18:00,MSC Cruises
2028-09-12,AIDAnova,08:00,18:00,AIDA
2028-09-12,AIDAnova,08:00,tbc,AIDA
2028-09-13,Ambition,07:00,19:00,Ambassador Cruise Line
2028-09-14,MSC Euribia,08:00,18:00,MSC Cruises
2028-09-19,AIDAnova,08:00,18:00,AIDA
