date,ship,arrival,departure,cruiseline
2027-09-01,Queen Mary 2,tbc,tbc,Cunard Line
2027-09-02,MSC Magnifica,13:00,21:00,MSC Cruises
2027-09-03,AIDAbella,08:00,18:00,AIDA
2027-09-07,Europa 2,08:00,17:00,Hapag Lloyd
2027-09-08,Rotterdam,08:00,17:00,Holland America Line
