date,ship,arrival,departure,cruiseline
2028-03-01,AIDAnova,08:00,18:00,AIDA
2028-03-15,AIDAnova,08:00,18:00,AIDA
2028-03-23,Ventura,tbc,tbc,P&O Cruises
2028-03-29,AIDAnova,08:00,18:00,AIDA
