date,ship,arrival,departure,cruiseline
2028-09-12,Rotterdam,08:00,16:00,Holland America Line
2028-09-13,Viking Saturn,tbc,tbc,Viking
2028-09-20,Viking Libra,tbc,tbc,Viking
2028-09-25,AIDAperla,09:00,19:00,AIDA
2028-09-25,AIDAperla,09:00,tbc,AIDA
2028-09-27,Rotterdam,08:00,17:00,Holland America Line
