date,ship,arrival,departure,cruiseline
2027-10-11,AIDAperla,09:00,19:00,AIDA
2027-10-14,AIDAdiva,09:00,17:00,AIDA
2027-10-25,AIDAperla,09:00,19:00,AIDA
