date,ship,arrival,departure,cruiseline
2027-07-05,Mein Schiff Relax,08:00,18:00,TUI Cruises
2027-07-12,Mein Schiff 2,09:00,18:00,TUI Cruises
2027-07-13,Mein Schiff Relax,07:00,18:00,TUI Cruises
2027-07-14,Silver Dawn,09:00,17:00,Silversea
2027-07-15,Amadea,08:00,18:00,Phoenix Reisen
2027-07-16,AIDAprima,10:00,20:00,AIDA
2027-07-19,Amera,08:00,18:00,Phoenix Reisen
2027-07-19,Queen Victoria,tbc,tbc,Cunard Line
2027-07-20,MSC Preziosa,12:00,20:00,MSC Cruises
