date,ship,arrival,departure,cruiseline
2027-12-09,AIDAnova,08:00,18:00,AIDA
2027-12-13,Artania,09:00,18:00,Phoenix Reisen
2027-12-21,AIDAnova,08:00,18:00,AIDA
2027-12-27,Nieuw Statendam,08:00,17:00,Holland America Line
