date,ship,arrival,departure,cruiseline
2028-07-03,AIDAdiva,07:00,17:00,AIDA
2028-07-04,AIDAnova,08:00,18:00,AIDA
2028-07-05,Rotterdam,08:00,17:00,Holland America Line
2028-07-11,Arvia,tbc,tbc,P&O Cruises
