date,ship,arrival,departure,cruiseline
2028-04-06,Viking Astrea,tbc,tbc,Viking
2028-04-18,AIDAnova,08:00,18:00,AIDA
2028-04-18,Viking Astrea,tbc,tbc,Viking
2028-04-26,Ambition,07:00,18:00,Ambassador Cruise Line
2028-04-28,Rotterdam,06:30,16:00,Holland America Line
