date,ship,arrival,departure,cruiseline
2027-05-03,Zuiderdam,08:00,16:00,Holland America Line
2027-05-04,AIDAluna,09:00,19:00,AIDA
2027-05-05,Rotterdam,08:00,17:00,Holland America Line
2027-05-07,Borealis,tbc,tbc,Fred Olsen Cruise Lines
2027-05-13,AIDAdiva,09:00,17:00,AIDA
