date,ship,arrival,departure,cruiseline
2027-10-06,Mein Schiff Relax,tbc,tbc,TUI Cruises
2027-10-16,Aurora,tbc,tbc,P&O Cruises
2027-10-21,AIDAbella,tbc,tbc,AIDA
2027-10-26,Majestic Princess,tbc,tbc,Princess Cruises
2027-10-27,Ambience,tbc,tbc,Ambassador Cruise Line
