date,ship,arrival,departure,cruiseline
2028-08-05,AIDAprima,tbc,tbc,AIDA
2028-08-07,MSC Preziosa,tbc,tbc,MSC Cruises
2028-08-08,Queen Victoria,tbc,tbc,Cunard Line
2028-08-15,AIDAprima,tbc,tbc,AIDA
2028-08-26,AIDAprima,tbc,tbc,AIDA
2028-08-27,Aurora,tbc,tbc,P&O Cruises
