date,ship,arrival,departure,cruiseline
2028-08-02,Ambience,07:30,19:00,Ambassador Cruise Line
2028-08-03,MSC Euribia,07:00,18:00,MSC Cruises
2028-08-06,Viking Mars,tbc,tbc,Viking
2028-08-07,AIDAprima,09:00,19:00,AIDA
2028-08-09,Iona,tbc,tbc,P&O Cruises
2028-08-10,MSC Euribia,07:00,18:00,MSC Cruises
2028-08-11,Rotterdam,06:30,16:00,Holland America Line
