date,ship,arrival,departure,cruiseline
2027-06-02,Amera,08:00,18:00,Phoenix Reisen
2027-06-07,Viking Libra,tbc,tbc,Viking
2027-06-08,Viking Mira,tbc,tbc,Viking
2027-06-10,AIDAdiva,09:00,17:00,AIDA
2027-06-13,Artania,08:00,17:00,Phoenix Reisen
2027-06-15,Amadea,08:00,18:00,Phoenix Reisen
