date,ship,arrival,departure,cruiseline
2028-02-01,AIDAnova,08:00,18:00,AIDA
2028-02-08,AIDAperla,08:00,18:00,AIDA
2028-02-15,AIDAnova,08:00,18:00,AIDA
2028-02-22,AIDAperla,08:00,18:00,AIDA
