date,ship,arrival,departure,cruiseline
2026-09-01,Silver Dawn,08:00,17:00,Silversea
2026-09-02,Rotterdam,08:00,16:00,Holland America Line
2026-09-07,Celebrity Apex,09:30,20:00,Celebrity Cruises
2026-09-10,AIDAprima,08:00,16:00,AIDA
2026-09-17,MSC Preziosa,08:00,17:00,MSC Cruises
2026-09-19,AIDAprima,10:00,20:00,AIDA
2026-09-24,Nieuw Statendam,08:00,17:00,Holland America Line
2026-09-28,AIDAsol,10:00,18:00,AIDA
