date,ship,arrival,departure,cruiseline
2028-07-03,Silver Spirit,09:00,19:00,Silversea
2028-07-06,Europa 2,08:00,18:00,Hapag Lloyd
2028-07-08,Azamara Journey,13:30,22:00,Azamara Cruises
2028-07-12,Nieuw Statendam,08:00,16:00,Holland America Line
