date,ship,arrival,departure,cruiseline
2027-12-05,Spirit Of Discovery,08:00,19:00,Saga Cruises
2027-12-12,Artania,09:00,18:00,Phoenix Reisen
2027-12-18,Mein Schiff 2,08:00,19:00,TUI Cruises
2027-12-30,Nieuw Statendam,08:00,17:00,Holland America Line
