date,ship,arrival,departure,cruiseline
2028-05-01,Iona,tbc,tbc,P&O Cruises
2028-05-02,Arvia,tbc,tbc,P&O Cruises
2028-05-04,AIDAnova,10:00,tbc,AIDA
2028-05-04,AIDAnova,11:30,tbc,AIDA
2028-05-04,AIDAnova,10:00,20:00,AIDA
2028-05-04,Europa 2,07:00,18:00,Hapag Lloyd
2028-05-05,Rotterdam,08:00,17:00,Holland America Line
