date,ship,arrival,departure,cruiseline
2027-06-02,Mein Schiff Relax,08:00,20:00,TUI Cruises
2027-06-03,Mein Schiff 1,08:00,20:00,TUI Cruises
2027-06-08,AIDAperla,09:30,20:00,AIDA
2027-06-09,MSC Meraviglia,10:00,18:00,MSC Cruises
2027-06-10,Mein Schiff Relax,07:00,19:00,TUI Cruises
2027-06-11,Artania,08:00,18:00,Phoenix Reisen
2027-06-12,Costa Favolosa,08:00,18:00,Costa Cruises
2027-06-14,Mein Schiff 3,08:00,20:00,TUI Cruises
