date,ship,arrival,departure,cruiseline
2027-06-01,Celebrity Apex,07:00,15:00,Celebrity Cruises
2027-06-04,AIDAprima,10:00,20:00,AIDA
2027-06-09,Amadea,09:00,18:00,Phoenix Reisen
2027-06-10,Mein Schiff 1,09:00,18:00,TUI Cruises
2027-06-13,Explora IV,09:00,18:00,Explora Journeys
2027-06-13,Mein Schiff 3,09:00,18:00,TUI Cruises
2027-06-14,Celebrity Apex,10:00,18:00,Celebrity Cruises
2027-06-15,Nieuw Statendam,08:00,16:00,Holland America Line
