date,ship,arrival,departure,cruiseline
2028-06-01,AIDAperla,tbc,tbc,AIDA
2028-06-08,Silver Nova,08:00,18:00,Silversea
2028-06-13,AIDAprima,tbc,tbc,AIDA
2028-06-19,MSC Preziosa,tbc,tbc,MSC Cruises
2028-06-24,AIDAprima,tbc,tbc,AIDA
2028-06-28,AIDAperla,tbc,tbc,AIDA
