date,ship,arrival,departure,cruiseline
2027-08-01,Mein Schiff 2,09:30,19:30,TUI Cruises
2027-08-03,AIDAluna,09:00,18:00,AIDA
2027-08-06,Queen Mary 2,tbc,tbc,Cunard Line
2027-08-07,Viking Mira,tbc,tbc,Viking
2027-08-10,Mein Schiff 3,09:30,19:30,TUI Cruises
2027-08-12,Seven Seas Voyager,09:00,17:00,Regent Seven Seas
2027-08-13,AIDAbella,10:00,19:00,AIDA
