date,ship,arrival,departure,cruiseline
2027-09-01,AIDAperla,10:00,20:00,AIDA
2027-09-02,AIDAdiva,09:00,17:00,AIDA
2027-09-06,Ambience,08:00,20:00,Ambassador Cruise Line
2027-09-10,Aurora,tbc,tbc,P&O Cruises
2027-09-11,Amera,13:00,22:00,Phoenix Reisen
2027-09-14,Rotterdam,08:00,16:00,Holland America Line
