date,ship,arrival,departure,cruiseline
2026-08-08,AIDAprima,tbc,tbc,AIDA
2026-08-11,MSC Preziosa,08:00,18:00,MSC Cruises
2026-08-14,Mein Schiff 1,tbc,tbc,TUI Cruises
2026-08-18,AIDAprima,tbc,tbc,AIDA
2026-08-19,Costa Favolosa,tbc,tbc,Costa Cruises
2026-08-22,Oceania Insignia,tbc,tbc,Oceania Cruises
2026-08-26,Mein Schiff Relax,tbc,tbc,TUI Cruises
2026-08-30,AIDAprima,tbc,tbc,AIDA
