date,ship,arrival,departure,cruiseline
2028-09-01,Aurora,tbc,tbc,P&O Cruises
2028-09-13,Queen Anne,tbc,tbc,Cunard Line
2028-09-19,MSC Meraviglia,09:00,20:00,MSC Cruises
2028-09-20,Iona,tbc,tbc,P&O Cruises
2028-09-27,Iona,tbc,tbc,P&O Cruises
2028-09-28,Queen Anne,tbc,tbc,Cunard Line
