date,ship,arrival,departure,cruiseline
2028-08-01,MSC Euribia,09:00,09:45,MSC Cruises
2028-08-02,Iona,tbc,tbc,P&O Cruises
2028-08-08,MSC Euribia,09:00,21:00,MSC Cruises
2028-08-10,Arvia,tbc,tbc,P&O Cruises
2028-08-15,MSC Euribia,09:00,09:45,MSC Cruises
