date,ship,arrival,departure,cruiseline
2027-06-01,MSC Euribia,12:00,21:00,MSC Cruises
2027-06-02,AIDAprima,11:00,21:00,AIDA
2027-06-02,Amadea,09:00,18:00,Phoenix Reisen
2027-06-04,Mein Schiff 1,08:00,18:00,TUI Cruises
2027-06-07,Costa Diadema,11:30,19:30,Costa Cruises
2027-06-08,MSC Euribia,12:00,21:00,MSC Cruises
2027-06-09,Celebrity Apex,08:00,16:00,Celebrity Cruises
