date,ship,arrival,departure,cruiseline
2028-08-01,Iona,tbc,tbc,P&O Cruises
2028-08-02,Queen Anne,tbc,tbc,Cunard Line
2028-08-02,Rotterdam,09:00,19:00,Holland America Line
2028-08-03,Star Explorer,10:00,16:00,Windstar Cruises
2028-08-07,Queen Victoria,tbc,tbc,Cunard Line
2028-08-08,Iona,tbc,tbc,P&O Cruises
