date,ship,arrival,departure,cruiseline
2027-09-02,MSC Euribia,07:00,18:00,MSC Cruises
2027-09-04,Ambition,08:00,20:00,Ambassador Cruise Line
2027-09-07,Mein Schiff Relax,07:30,19:30,TUI Cruises
2027-09-08,Celebrity Apex,07:00,16:00,Celebrity Cruises
2027-09-09,MSC Euribia,07:00,18:00,MSC Cruises
2027-09-10,AIDAprima,09:00,19:00,AIDA
2027-09-11,Spirit Of Discovery,08:00,16:30,Saga Cruises
2027-09-14,AIDAnova,08:00,18:00,AIDA
