date,ship,arrival,departure,cruiseline
2027-05-03,Mein Schiff 7,07:00,17:00,TUI Cruises
2027-05-04,Iona,tbc,tbc,P&O Cruises
2027-05-04,Zuiderdam,10:00,21:00,Holland America Line
2027-05-05,AIDAnova,09:00,17:00,AIDA
2027-05-05,MSC Euribia,07:00,17:00,MSC Cruises
