date,ship,arrival,departure,cruiseline
2028-10-02,Ambition,09:00,17:00,Ambassador Cruise Line
2028-10-03,Norwegian Star,07:00,16:00,Norwegian Cruise Line
2028-10-04,AIDAnova,09:00,17:00,AIDA
2028-10-04,MSC Euribia,07:00,17:00,MSC Cruises
2028-10-10,Rotterdam,10:00,21:00,Holland America Line
