date,ship,arrival,departure,cruiseline
2027-06-01,Iona,tbc,tbc,P&O Cruises
2027-06-01,Silver Dawn,08:00,18:30,Silversea
2027-06-02,Celebrity Apex,09:00,18:00,Celebrity Cruises
2027-06-07,Arcadia,tbc,tbc,P&O Cruises
2027-06-08,Iona,tbc,tbc,P&O Cruises
2027-06-09,Zuiderdam,07:00,16:00,Holland America Line
2027-06-10,Regal Princess,09:00,17:00,Princess Cruises
