date,ship,arrival,departure,cruiseline
2027-05-01,Balmoral,tbc,tbc,Fred Olsen Cruise Lines
2027-05-03,Britannia,tbc,tbc,P&O Cruises
2027-05-05,Iona,tbc,tbc,P&O Cruises
2027-05-06,Arvia,tbc,tbc,P&O Cruises
2027-05-07,Queen Victoria,tbc,tbc,Cunard Line
2027-05-08,Spirit Of Discovery,08:30,17:30,Saga Cruises
2027-05-09,AIDAluna,10:00,20:00,AIDA
2027-05-09,Borealis,tbc,tbc,Fred Olsen Cruise Lines
2027-05-11,Celebrity Apex,07:00,17:00,Celebrity Cruises
