date,ship,arrival,departure,cruiseline
2027-08-01,Viking Libra,tbc,tbc,Viking
2027-08-02,Iona,tbc,tbc,P&O Cruises
2027-08-03,Queen Anne,tbc,tbc,Cunard Line
2027-08-04,Disney Wish,09:00,19:00,Disney Cruise Line
2027-08-04,Regal Princess,10:00,17:00,Princess Cruises
2027-08-05,AIDAperla,10:00,20:00,AIDA
