date,ship,arrival,departure,cruiseline
2027-04-05,Bolette,tbc,tbc,Fred Olsen Cruise Lines
2027-04-06,Iona,tbc,tbc,P&O Cruises
2027-04-07,Arvia,tbc,tbc,P&O Cruises
2027-04-13,Iona,tbc,tbc,P&O Cruises
2027-04-14,Arvia,tbc,tbc,P&O Cruises
2027-04-20,Iona,tbc,tbc,P&O Cruises
2027-04-21,Rotterdam,10:00,19:00,Holland America Line
2027-04-21,Rotterdam,08:00,15:00,Holland America Line
