date,ship,arrival,departure,cruiseline
2028-09-04,Sky Princess,08:00,17:00,Princess Cruises
2028-09-06,Britannia,tbc,tbc,P&O Cruises
2028-09-07,MSC Splendida,11:00,20:00,MSC Cruises
2028-09-08,MSC Preziosa,14:00,22:00,MSC Cruises
2028-09-11,Viking Saturn,tbc,tbc,Viking
2028-09-12,AIDAluna,08:00,18:00,AIDA
