date,ship,arrival,departure,cruiseline
2028-07-01,Norwegian Getaway,07:00,17:00,Norwegian Cruise Line
2028-07-02,Silver Spirit,09:00,18:00,Silversea
2028-07-03,AIDAprima,10:00,20:00,AIDA
2028-07-04,Oceania Sonata,09:00,18:00,Oceania Cruises
2028-07-04,Sky Princess,07:00,15:00,Princess Cruises
2028-07-05,AIDAperla,07:00,16:00,AIDA
2028-07-05,AIDAperla,08:00,tbc,AIDA
