date,ship,arrival,departure,cruiseline
2027-07-01,Viking Libra,tbc,tbc,Viking
2027-07-07,Mein Schiff 7,08:00,18:00,TUI Cruises
2027-07-09,Mein Schiff 2,08:00,18:00,TUI Cruises
2027-07-12,Artania,08:00,16:00,Phoenix Reisen
2027-07-13,AIDAluna,08:00,18:00,AIDA
2027-07-16,Celebrity Apex,07:00,15:00,Celebrity Cruises
2027-07-17,MSC Preziosa,13:00,tbc,MSC Cruises
2027-07-18,AIDAbella,22:00,tbc,AIDA
2027-07-21,Amadea,08:00,18:00,Phoenix Reisen
